,age_preds,age_labels,class_labels,class_preds,genders,races,abs_age_diff
1491,57.077919006347656,64.0,4.0,4,Male,White,6.922080993652344
1492,57.85944747924805,64.0,4.0,4,Male,White,6.140552520751953
1493,56.292884826660156,65.0,5.0,4,Male,White,8.707115173339844
1494,56.31873321533203,65.0,5.0,4,Male,White,8.681266784667969
1495,55.56515884399414,65.0,5.0,4,Male,White,9.43484115600586
1496,55.42485427856445,65.0,5.0,4,Male,White,9.575145721435547
1497,45.66362762451172,48.0,3.0,3,Male,Black,2.3363723754882812
1498,45.78694152832031,49.0,3.0,3,Male,Black,3.2130584716796875
1499,46.447303771972656,50.0,3.0,3,Male,Black,3.5526962280273438
1500,44.6442756652832,49.0,3.0,2,Male,Black,4.355724334716797
1501,43.58015441894531,49.0,3.0,2,Male,Black,5.4198455810546875
1502,45.737205505371094,50.0,3.0,3,Male,Black,4.262794494628906
1503,38.821388244628906,35.0,2.0,2,Female,Black,3.8213882446289062
1504,41.5338134765625,36.0,2.0,2,Female,Black,5.5338134765625
1505,38.81596755981445,36.0,2.0,2,Female,Black,2.815967559814453
1506,42.11176681518555,36.0,2.0,2,Female,Black,6.111766815185547
1507,38.29393768310547,36.0,2.0,2,Female,Black,2.2939376831054688
1508,37.21234893798828,37.0,2.0,2,Female,Black,0.21234893798828125
1509,33.16769790649414,36.0,2.0,1,Male,Black,2.8323020935058594
1510,33.887577056884766,37.0,2.0,1,Male,Black,3.1124229431152344
1511,37.07155990600586,38.0,2.0,2,Male,Black,0.9284400939941406
1512,36.08987808227539,38.0,2.0,2,Male,Black,1.9101219177246094
1513,32.11701965332031,35.0,2.0,1,Female,White,2.8829803466796875
1514,32.47801208496094,36.0,2.0,1,Female,White,3.5219879150390625
1515,30.9935359954834,39.0,2.0,1,Female,White,8.006464004516602
1516,30.28127670288086,39.0,2.0,1,Female,White,8.71872329711914
1517,46.46791458129883,39.0,2.0,3,Male,Black,7.467914581298828
1518,44.93694305419922,40.0,2.0,3,Male,Black,4.936943054199219
1519,43.630916595458984,42.0,2.0,2,Male,Black,1.6309165954589844
1520,44.292606353759766,42.0,2.0,2,Male,Black,2.2926063537597656
1521,35.16316223144531,34.0,1.0,2,Female,Black,1.1631622314453125
1522,43.195343017578125,35.0,2.0,2,Female,Black,8.195343017578125
1523,37.77631378173828,36.0,2.0,2,Male,White,1.7763137817382812
1524,39.078582763671875,38.0,2.0,2,Male,White,1.078582763671875
1525,43.66147232055664,34.0,1.0,2,Male,Black,9.66147232055664
1526,40.01341247558594,34.0,1.0,2,Male,Black,6.0134124755859375
1527,41.940269470214844,35.0,2.0,2,Male,Black,6.940269470214844
1528,42.9111442565918,35.0,2.0,2,Male,Black,7.911144256591797
1529,43.29848861694336,36.0,2.0,2,Male,Black,7.298488616943359
1530,43.743431091308594,36.0,2.0,2,Male,Black,7.743431091308594
1531,42.18796157836914,36.0,2.0,2,Male,Black,6.187961578369141
1532,43.936641693115234,36.0,2.0,2,Male,Black,7.936641693115234
1533,36.22148895263672,42.0,2.0,2,Female,White,5.778511047363281
1534,39.65205001831055,42.0,2.0,2,Female,White,2.347949981689453
1535,40.189395904541016,42.0,2.0,2,Female,White,1.8106040954589844
1536,38.9947395324707,43.0,2.0,2,Female,White,4.005260467529297
1537,41.707183837890625,43.0,2.0,2,Female,White,1.292816162109375
1538,37.46330642700195,43.0,2.0,2,Female,White,5.536693572998047
1539,38.36051940917969,43.0,2.0,2,Female,White,4.6394805908203125
1540,36.8608283996582,43.0,2.0,2,Female,White,6.139171600341797
1541,39.560462951660156,44.0,2.0,2,Female,White,4.439537048339844
1542,43.487274169921875,38.0,2.0,2,Female,Black,5.487274169921875
1543,40.101993560791016,38.0,2.0,2,Female,Black,2.1019935607910156
1544,33.952388763427734,34.0,1.0,1,Male,Black,0.047611236572265625
1545,37.89592742919922,34.0,1.0,2,Male,Black,3.8959274291992188
1546,34.726112365722656,34.0,1.0,2,Male,Black,0.7261123657226562
1547,33.910118103027344,35.0,2.0,1,Male,Black,1.0898818969726562
1548,35.83185577392578,35.0,2.0,2,Male,Black,0.8318557739257812
1549,35.367286682128906,35.0,2.0,2,Male,Black,0.36728668212890625
1550,34.990909576416016,36.0,2.0,2,Male,Black,1.0090904235839844
1551,33.56435012817383,36.0,2.0,1,Male,Black,2.435649871826172
1552,50.59888458251953,48.0,3.0,3,Male,White,2.5988845825195312
1553,55.71988296508789,48.0,3.0,4,Male,White,7.719882965087891
1554,32.74810028076172,35.0,2.0,1,Male,Black,2.2518997192382812
1555,35.20640563964844,36.0,2.0,2,Male,Black,0.7935943603515625
1556,39.831424713134766,36.0,2.0,2,Male,Black,3.8314247131347656
1557,43.75359344482422,38.0,2.0,2,Male,Black,5.753593444824219
1558,46.62675857543945,40.0,2.0,3,Male,Black,6.626758575439453
1559,32.84578323364258,36.0,2.0,1,Male,Black,3.154216766357422
1560,34.342529296875,38.0,2.0,1,Male,Black,3.657470703125
1561,56.24071502685547,57.0,4.0,4,Male,Black,0.7592849731445312
1562,54.213741302490234,57.0,4.0,3,Male,Black,2.7862586975097656
1563,54.36335372924805,58.0,4.0,3,Male,Black,3.636646270751953
1564,41.30836486816406,39.0,2.0,2,Male,White,2.3083648681640625
1565,40.843955993652344,40.0,2.0,2,Male,White,0.8439559936523438
1566,45.397796630859375,41.0,2.0,3,Male,White,4.397796630859375
1567,42.64750671386719,44.0,2.0,2,Male,Black,1.3524932861328125
1568,40.87438201904297,45.0,3.0,2,Male,Black,4.125617980957031
1569,42.85917663574219,45.0,3.0,2,Male,Black,2.1408233642578125
1570,43.60142135620117,46.0,3.0,2,Male,Black,2.398578643798828
1571,46.18547058105469,47.0,3.0,3,Male,Black,0.8145294189453125
1572,41.97489929199219,42.0,2.0,2,Female,White,0.0251007080078125
1573,42.6104736328125,42.0,2.0,2,Female,White,0.6104736328125
1574,50.13898468017578,50.0,3.0,3,Male,Black,0.13898468017578125
1575,47.706451416015625,51.0,3.0,3,Male,Black,3.293548583984375
1576,48.86438751220703,52.0,3.0,3,Male,Black,3.1356124877929688
1577,48.3223991394043,52.0,3.0,3,Male,Black,3.677600860595703
1578,44.98766326904297,52.0,3.0,3,Male,Black,7.012336730957031
1579,34.8884391784668,36.0,2.0,2,Male,White,1.1115608215332031
1580,35.711421966552734,36.0,2.0,2,Male,White,0.2885780334472656
1581,36.3107795715332,39.0,2.0,2,Male,White,2.689220428466797
1582,45.925289154052734,48.0,3.0,3,Male,White,2.0747108459472656
1583,44.34858322143555,48.0,3.0,2,Male,White,3.651416778564453
1584,45.37936019897461,50.0,3.0,3,Male,White,4.620639801025391
1585,34.49611282348633,34.0,1.0,1,Male,Black,0.4961128234863281
1586,35.482521057128906,35.0,2.0,2,Male,Black,0.48252105712890625
1587,33.21971130371094,41.0,2.0,1,Female,Black,7.7802886962890625
1588,35.059722900390625,41.0,2.0,2,Female,Black,5.940277099609375
1589,38.01426315307617,41.0,2.0,2,Female,Black,2.985736846923828
1590,36.84275436401367,42.0,2.0,2,Female,Black,5.157245635986328
1591,35.77185821533203,42.0,2.0,2,Female,Black,6.228141784667969
1592,37.689857482910156,42.0,2.0,2,Female,Black,4.310142517089844
1593,35.940582275390625,43.0,2.0,2,Female,Black,7.059417724609375
1594,34.255348205566406,35.0,2.0,1,Male,White,0.7446517944335938
1595,35.93354034423828,37.0,2.0,2,Male,White,1.0664596557617188
1596,38.5030517578125,37.0,2.0,2,Male,White,1.5030517578125
1597,40.526031494140625,39.0,2.0,2,Male,White,1.526031494140625
1598,40.183616638183594,41.0,2.0,2,Male,Black,0.8163833618164062
1599,42.262962341308594,41.0,2.0,2,Male,Black,1.2629623413085938
1600,38.65347671508789,38.0,2.0,2,Male,Black,0.6534767150878906
1601,43.359710693359375,39.0,2.0,2,Male,Black,4.359710693359375
1602,49.8345832824707,50.0,3.0,3,Male,White,0.16541671752929688
1603,56.52507019042969,50.0,3.0,4,Male,Hispanic,6.5250701904296875
1604,54.31222152709961,51.0,3.0,3,Male,White,3.3122215270996094
1606,43.8317985534668,44.0,2.0,2,Male,White,0.16820144653320312
1607,48.839820861816406,45.0,3.0,3,Male,White,3.8398208618164062
1608,41.41748046875,42.0,2.0,2,Male,Black,0.58251953125
1609,37.769710540771484,45.0,3.0,2,Male,Black,7.230289459228516
1610,42.75324249267578,44.0,2.0,2,Male,Black,1.2467575073242188
1611,44.29944610595703,44.0,2.0,2,Male,Black,0.29944610595703125
1612,31.604427337646484,36.0,2.0,1,Male,Black,4.395572662353516
1613,34.51072692871094,36.0,2.0,1,Male,Black,1.4892730712890625
1614,34.015838623046875,37.0,2.0,1,Male,Black,2.984161376953125
1615,34.696800231933594,38.0,2.0,2,Male,Black,3.3031997680664062
1616,39.055320739746094,38.0,2.0,2,Male,Black,1.0553207397460938
1617,38.269920349121094,40.0,2.0,2,Male,Black,1.7300796508789062
1618,40.907405853271484,39.0,2.0,2,Male,White,1.9074058532714844
1619,41.270233154296875,40.0,2.0,2,Male,White,1.270233154296875
1620,41.30503845214844,40.0,2.0,2,Male,White,1.3050384521484375
1621,41.70314025878906,40.0,2.0,2,Male,White,1.7031402587890625
1622,42.502288818359375,41.0,2.0,2,Male,White,1.502288818359375
1623,41.226318359375,41.0,2.0,2,Male,White,0.226318359375
1624,42.85770797729492,42.0,2.0,2,Male,White,0.8577079772949219
1625,46.785640716552734,50.0,3.0,3,Male,White,3.2143592834472656
1626,46.12492370605469,52.0,3.0,3,Male,White,5.8750762939453125
1627,51.99054718017578,53.0,3.0,3,Male,White,1.0094528198242188
1628,41.08094787597656,38.0,2.0,2,Male,White,3.0809478759765625
1629,39.275306701660156,39.0,2.0,2,Male,White,0.27530670166015625
1630,39.91326141357422,39.0,2.0,2,Male,White,0.9132614135742188
1631,35.91339111328125,36.0,2.0,2,Male,Black,0.08660888671875
1632,38.56836700439453,36.0,2.0,2,Male,Black,2.5683670043945312
1633,36.262840270996094,37.0,2.0,2,Male,Black,0.7371597290039062
1634,35.47809982299805,37.0,2.0,2,Male,Black,1.5219001770019531
1635,36.309783935546875,37.0,2.0,2,Male,Black,0.690216064453125
1636,37.72764205932617,39.0,2.0,2,Male,Black,1.2723579406738281
1637,49.8577880859375,50.0,3.0,3,Male,Black,0.1422119140625
1638,53.355712890625,51.0,3.0,3,Male,Black,2.355712890625
1639,49.15892028808594,51.0,3.0,3,Male,Black,1.8410797119140625
1640,35.66878890991211,34.0,1.0,2,Male,Black,1.6687889099121094
1641,35.439056396484375,34.0,1.0,2,Male,Black,1.439056396484375
1642,36.62975311279297,35.0,2.0,2,Male,Black,1.6297531127929688
1643,37.51026153564453,35.0,2.0,2,Male,Black,2.5102615356445312
1644,40.85630416870117,37.0,2.0,2,Male,Black,3.856304168701172
1645,39.438846588134766,37.0,2.0,2,Male,Black,2.4388465881347656
1646,37.531253814697266,36.0,2.0,2,Male,Black,1.5312538146972656
1647,40.178436279296875,37.0,2.0,2,Male,Black,3.178436279296875
1648,36.9650993347168,39.0,2.0,2,Male,Black,2.034900665283203
1649,42.557647705078125,41.0,2.0,2,Male,Black,1.557647705078125
1650,43.06059646606445,39.0,2.0,2,Female,Black,4.060596466064453
1651,38.56767654418945,40.0,2.0,2,Female,Black,1.4323234558105469
1652,31.77393913269043,35.0,2.0,1,Male,Black,3.2260608673095703
1653,33.88087463378906,36.0,2.0,1,Male,Black,2.1191253662109375
1654,37.978153228759766,38.0,2.0,2,Male,Black,0.021846771240234375
1655,47.48585891723633,46.0,3.0,3,Male,Black,1.4858589172363281
1656,48.51994323730469,46.0,3.0,3,Male,Black,2.5199432373046875
1657,47.77241516113281,47.0,3.0,3,Male,Black,0.7724151611328125
1658,50.72985076904297,49.0,3.0,3,Male,Black,1.7298507690429688
1659,56.23658752441406,50.0,3.0,4,Male,Black,6.2365875244140625
1660,38.83119201660156,35.0,2.0,2,Male,White,3.8311920166015625
1661,36.72939682006836,36.0,2.0,2,Male,White,0.7293968200683594
1662,38.3503303527832,37.0,2.0,2,Male,White,1.3503303527832031
1663,46.89116668701172,44.0,2.0,3,Male,Black,2.8911666870117188
1664,52.71698760986328,44.0,2.0,3,Male,Black,8.716987609863281
1665,49.15746307373047,44.0,2.0,3,Male,Black,5.157463073730469
1666,47.38632583618164,44.0,2.0,3,Male,Black,3.3863258361816406
1667,38.18877410888672,36.0,2.0,2,Male,Black,2.1887741088867188
1668,36.51121139526367,36.0,2.0,2,Male,Black,0.5112113952636719
1669,39.49485778808594,36.0,2.0,2,Male,Black,3.4948577880859375
1670,51.777984619140625,48.0,3.0,3,Male,Black,3.777984619140625
1671,50.27473068237305,48.0,3.0,3,Male,Black,2.274730682373047
1672,50.45487594604492,50.0,3.0,3,Male,Black,0.4548759460449219
1673,37.00799560546875,35.0,2.0,2,Female,White,2.00799560546875
1674,35.71015930175781,36.0,2.0,2,Female,White,0.2898406982421875
1675,40.97664260864258,38.0,2.0,2,Female,White,2.976642608642578
1676,38.749053955078125,38.0,2.0,2,Female,White,0.749053955078125
1677,42.6223258972168,48.0,3.0,2,Female,Black,5.377674102783203
1678,46.8011474609375,49.0,3.0,3,Female,Black,2.1988525390625
1679,43.868831634521484,49.0,3.0,2,Female,Black,5.131168365478516
1680,45.87425994873047,51.0,3.0,3,Female,Black,5.125740051269531
1681,55.51759338378906,54.0,3.0,4,Male,Black,1.5175933837890625
1682,52.4184455871582,57.0,4.0,3,Male,Black,4.581554412841797
1683,58.010955810546875,57.0,4.0,4,Male,Black,1.010955810546875
1684,58.097557067871094,60.0,4.0,4,Male,Black,1.9024429321289062
1685,42.568016052246094,38.0,2.0,2,Male,Black,4.568016052246094
1686,33.72447204589844,38.0,2.0,1,Male,Black,4.2755279541015625
1687,36.05899429321289,37.0,2.0,2,Male,Black,0.9410057067871094
1688,39.38205337524414,39.0,2.0,2,Male,Black,0.3820533752441406
1689,43.051116943359375,42.0,2.0,2,Male,Black,1.051116943359375
1690,40.454349517822266,39.0,2.0,2,Male,Black,1.4543495178222656
1691,41.74799346923828,41.0,2.0,2,Male,Black,0.7479934692382812
1692,37.31415557861328,39.0,2.0,2,Male,Black,1.6858444213867188
1693,38.94314956665039,39.0,2.0,2,Male,Black,0.056850433349609375
1694,37.992008209228516,41.0,2.0,2,Male,Black,3.0079917907714844
1695,36.363670349121094,42.0,2.0,2,Male,Black,5.636329650878906
1696,36.52045822143555,43.0,2.0,2,Male,Black,6.479541778564453
1697,37.02884292602539,35.0,2.0,2,Male,Black,2.0288429260253906
1698,36.44917678833008,35.0,2.0,2,Male,Black,1.4491767883300781
1699,42.20396041870117,35.0,2.0,2,Male,Black,7.203960418701172
1700,41.110294342041016,36.0,2.0,2,Male,Black,5.110294342041016
1701,42.80220031738281,47.0,3.0,2,Female,Black,4.1977996826171875
1702,47.7949104309082,47.0,3.0,3,Female,Black,0.7949104309082031
1703,49.945919036865234,47.0,3.0,3,Female,Black,2.9459190368652344
1704,52.46183776855469,48.0,3.0,3,Female,Black,4.4618377685546875
1705,48.402015686035156,49.0,3.0,3,Female,Black,0.5979843139648438
1706,43.64265823364258,51.0,3.0,2,Male,Black,7.357341766357422
1707,45.984596252441406,51.0,3.0,3,Male,Black,5.015403747558594
1708,39.038936614990234,40.0,2.0,2,Female,Black,0.9610633850097656
1709,44.45408630371094,40.0,2.0,2,Female,Black,4.4540863037109375
1710,37.25686264038086,41.0,2.0,2,Female,Black,3.7431373596191406
1711,36.47580337524414,36.0,2.0,2,Male,Black,0.4758033752441406
1712,36.096031188964844,37.0,2.0,2,Male,Black,0.9039688110351562
1713,33.74568176269531,34.0,1.0,1,Female,Black,0.2543182373046875
1714,32.946136474609375,35.0,2.0,1,Female,Black,2.053863525390625
1715,36.17179870605469,38.0,2.0,2,Female,Black,1.8282012939453125
1720,37.218814849853516,33.0,1.0,2,Male,Black,4.218814849853516
1721,37.66351318359375,34.0,1.0,2,Male,Black,3.66351318359375
1722,39.58913040161133,34.0,1.0,2,Male,Black,5.589130401611328
1723,39.34798812866211,34.0,1.0,2,Male,Black,5.347988128662109
1724,38.11813735961914,35.0,2.0,2,Male,Black,3.1181373596191406
1725,37.75300598144531,35.0,2.0,2,Male,Black,2.7530059814453125
1726,40.71583557128906,35.0,2.0,2,Male,Black,5.7158355712890625
1727,45.692562103271484,42.0,2.0,3,Male,Black,3.6925621032714844
1728,48.13827133178711,42.0,2.0,3,Male,Black,6.138271331787109
1729,50.540950775146484,45.0,3.0,3,Male,Black,5.540950775146484
1730,35.29475021362305,34.0,1.0,2,Male,White,1.2947502136230469
1731,36.02508544921875,35.0,2.0,2,Male,White,1.02508544921875
1732,56.687652587890625,60.0,4.0,4,Male,Black,3.312347412109375
1733,56.63731384277344,60.0,4.0,4,Male,Black,3.3626861572265625
1734,57.53892517089844,61.0,4.0,4,Male,Black,3.4610748291015625
1735,45.406959533691406,46.0,3.0,3,Female,Black,0.5930404663085938
1736,49.276920318603516,46.0,3.0,3,Female,Black,3.2769203186035156
1737,47.648624420166016,46.0,3.0,3,Female,Black,1.6486244201660156
1738,34.940818786621094,38.0,2.0,2,Male,Black,3.0591812133789062
1739,36.60263442993164,38.0,2.0,2,Male,Black,1.3973655700683594
1740,38.57473373413086,39.0,2.0,2,Male,Black,0.4252662658691406
1741,36.475215911865234,41.0,2.0,2,Male,Black,4.524784088134766
1742,38.32782745361328,42.0,2.0,2,Male,Black,3.6721725463867188
1743,33.945220947265625,36.0,2.0,1,Male,Black,2.054779052734375
1744,36.37638473510742,36.0,2.0,2,Male,Black,0.3763847351074219
1745,37.157257080078125,33.0,1.0,2,Male,Black,4.157257080078125
1746,36.967369079589844,34.0,1.0,2,Male,Black,2.9673690795898438
1747,44.57301330566406,48.0,3.0,2,Male,White,3.4269866943359375
1748,44.63091278076172,49.0,3.0,2,Male,White,4.369087219238281
1749,49.739261627197266,49.0,3.0,3,Male,White,0.7392616271972656
1750,45.60853958129883,49.0,3.0,3,Male,White,3.391460418701172
1751,46.23604202270508,49.0,3.0,3,Male,White,2.763957977294922
1752,48.663665771484375,49.0,3.0,3,Male,White,0.336334228515625
1753,47.857059478759766,50.0,3.0,3,Male,White,2.1429405212402344
1754,44.54787063598633,47.0,3.0,2,Male,Black,2.452129364013672
1755,43.05652618408203,48.0,3.0,2,Male,Black,4.943473815917969
1756,48.371307373046875,47.0,3.0,3,Male,Black,1.371307373046875
1757,50.52227783203125,49.0,3.0,3,Male,Black,1.52227783203125
1758,48.99108123779297,49.0,3.0,3,Male,Black,0.00891876220703125
1759,53.69965362548828,53.0,3.0,3,Male,Black,0.6996536254882812
1760,53.96955108642578,54.0,3.0,3,Male,Black,0.03044891357421875
1761,54.16154479980469,55.0,4.0,3,Male,Black,0.8384552001953125
1762,54.70872116088867,55.0,4.0,3,Male,Black,0.2912788391113281
1763,34.732662200927734,36.0,2.0,2,Female,White,1.2673377990722656
1764,34.503257751464844,38.0,2.0,1,Female,White,3.4967422485351562
1765,34.80355453491211,38.0,2.0,2,Female,White,3.1964454650878906
1766,34.16118621826172,39.0,2.0,1,Female,White,4.838813781738281
1767,39.720333099365234,39.0,2.0,2,Male,Black,0.7203330993652344
1768,44.45201110839844,41.0,2.0,2,Male,Black,3.4520111083984375
1769,35.141048431396484,37.0,2.0,2,Male,Black,1.8589515686035156
1770,37.03721237182617,37.0,2.0,2,Male,Black,0.037212371826171875
1771,48.763607025146484,45.0,3.0,3,Male,Black,3.7636070251464844
1772,46.603267669677734,46.0,3.0,3,Male,Black,0.6032676696777344
1773,36.8766975402832,34.0,1.0,2,Male,Black,2.876697540283203
1774,37.399898529052734,35.0,2.0,2,Male,Black,2.3998985290527344
1775,41.50297927856445,35.0,2.0,2,Male,Black,6.502979278564453
1776,39.669189453125,37.0,2.0,2,Male,Black,2.669189453125
1777,37.6514778137207,47.0,3.0,2,Male,Black,9.348522186279297
1778,35.96134948730469,38.0,2.0,2,Male,Black,2.0386505126953125
1779,36.7805290222168,38.0,2.0,2,Male,Black,1.2194709777832031
1780,35.40977096557617,38.0,2.0,2,Male,Black,2.590229034423828
1781,39.442440032958984,38.0,2.0,2,Male,Black,1.4424400329589844
1782,39.376644134521484,39.0,2.0,2,Male,Black,0.3766441345214844
1783,45.33621597290039,40.0,2.0,3,Male,Black,5.336215972900391
1784,37.87857437133789,40.0,2.0,2,Male,Black,2.1214256286621094
1785,33.209964752197266,32.0,1.0,1,Male,Black,1.2099647521972656
1786,35.228816986083984,34.0,1.0,2,Male,Black,1.2288169860839844
1787,34.94140625,34.0,1.0,2,Male,Black,0.94140625
1788,34.54179382324219,34.0,1.0,1,Female,Black,0.5417938232421875
1789,33.41638946533203,35.0,2.0,1,Female,Black,1.5836105346679688
1790,34.64374542236328,36.0,2.0,1,Female,Black,1.3562545776367188
1791,45.894981384277344,36.0,2.0,3,Female,Black,9.894981384277344
1792,40.154632568359375,42.0,2.0,2,Male,Black,1.845367431640625
1793,42.10478210449219,45.0,3.0,2,Male,Black,2.8952178955078125
1794,32.94010543823242,34.0,1.0,1,Male,Black,1.0598945617675781
1795,36.026981353759766,36.0,2.0,2,Male,Black,0.026981353759765625
1796,35.82691955566406,38.0,2.0,2,Male,Black,2.1730804443359375
1797,33.41501998901367,39.0,2.0,1,Male,Black,5.584980010986328
1798,37.41051483154297,34.0,1.0,2,Female,White,3.4105148315429688
1799,33.51255416870117,34.0,1.0,1,Female,White,0.4874458312988281
1800,35.6041374206543,34.0,1.0,2,Female,White,1.6041374206542969
1801,36.947750091552734,34.0,1.0,2,Female,White,2.9477500915527344
1802,38.912132263183594,35.0,2.0,2,Female,White,3.9121322631835938
1803,36.576377868652344,36.0,2.0,2,Female,White,0.5763778686523438
1804,40.55570983886719,36.0,2.0,2,Female,White,4.5557098388671875
1805,53.081546783447266,56.0,4.0,3,Male,Black,2.9184532165527344
1806,48.002071380615234,57.0,4.0,3,Male,Black,8.997928619384766
1807,32.574588775634766,38.0,2.0,1,Male,Black,5.425411224365234
1808,35.07470703125,39.0,2.0,2,Male,Black,3.92529296875
1809,33.65288543701172,40.0,2.0,1,Male,Black,6.347114562988281
1810,39.60688400268555,40.0,2.0,2,Male,Black,0.3931159973144531
1811,36.49803924560547,38.0,2.0,2,Male,Black,1.5019607543945312
1812,35.45092010498047,38.0,2.0,2,Male,Black,2.5490798950195312
1813,34.01032638549805,38.0,2.0,1,Male,Black,3.989673614501953
1814,32.778602600097656,38.0,2.0,1,Male,Black,5.221397399902344
1815,35.04431915283203,38.0,2.0,2,Male,Black,2.9556808471679688
1816,34.478057861328125,39.0,2.0,1,Male,Black,4.521942138671875
1817,36.198402404785156,40.0,2.0,2,Male,Black,3.8015975952148438
1818,33.496376037597656,37.0,2.0,1,Male,Black,3.5036239624023438
1819,33.606719970703125,37.0,2.0,1,Male,Black,3.393280029296875
1820,36.97247314453125,38.0,2.0,2,Male,Black,1.02752685546875
1821,42.45481872558594,43.0,2.0,2,Male,Black,0.5451812744140625
1822,43.72956848144531,43.0,2.0,2,Male,Black,0.7295684814453125
1823,46.567405700683594,44.0,2.0,3,Male,Black,2.5674057006835938
1824,41.632755279541016,39.0,2.0,2,Male,Black,2.6327552795410156
1825,43.440189361572266,39.0,2.0,2,Male,Black,4.440189361572266
1826,44.587547302246094,41.0,2.0,2,Male,Black,3.5875473022460938
1827,45.30785369873047,43.0,2.0,3,Male,Black,2.3078536987304688
1828,38.5439338684082,38.0,2.0,2,Female,White,0.5439338684082031
1829,38.65827178955078,39.0,2.0,2,Female,White,0.34172821044921875
1830,36.07557678222656,41.0,2.0,2,Female,White,4.9244232177734375
1831,35.03936004638672,33.0,1.0,2,Male,Black,2.0393600463867188
1832,35.96567153930664,34.0,1.0,2,Male,Black,1.9656715393066406
1833,37.53861618041992,34.0,1.0,2,Male,Black,3.538616180419922
1834,33.373653411865234,35.0,2.0,1,Male,Black,1.6263465881347656
1835,35.84621047973633,33.0,1.0,2,Male,Black,2.846210479736328
1836,36.95226287841797,34.0,1.0,2,Male,Black,2.9522628784179688
1837,40.539920806884766,34.0,1.0,2,Male,Black,6.539920806884766
1838,35.79456329345703,35.0,2.0,2,Male,Black,0.7945632934570312
1839,42.21727752685547,35.0,2.0,2,Male,Black,7.217277526855469
1840,40.5104866027832,36.0,2.0,2,Male,Black,4.510486602783203
1841,42.25661849975586,41.0,2.0,2,Male,Black,1.2566184997558594
1842,44.29817199707031,42.0,2.0,2,Male,Black,2.2981719970703125
1843,37.23854064941406,32.0,1.0,2,Male,White,5.2385406494140625
1844,35.36642074584961,32.0,1.0,2,Male,White,3.3664207458496094
1845,38.42959213256836,32.0,1.0,2,Male,White,6.429592132568359
1846,35.904502868652344,33.0,1.0,2,Male,White,2.9045028686523438
1847,46.267574310302734,53.0,3.0,3,Male,Black,6.732425689697266
1848,46.720699310302734,55.0,4.0,3,Male,Black,8.279300689697266
1849,45.775691986083984,48.0,3.0,3,Female,Black,2.2243080139160156
1850,43.34942626953125,49.0,3.0,2,Female,Black,5.65057373046875
1851,48.056480407714844,49.0,3.0,3,Female,Black,0.9435195922851562
1852,47.43199157714844,50.0,3.0,3,Female,Black,2.5680084228515625
1853,47.701438903808594,50.0,3.0,3,Female,Black,2.2985610961914062
1854,45.22998809814453,50.0,3.0,3,Female,Black,4.770011901855469
1855,35.47190856933594,35.0,2.0,2,Male,Black,0.4719085693359375
1856,33.35563659667969,36.0,2.0,1,Male,Black,2.6443634033203125
1857,35.924072265625,38.0,2.0,2,Male,Black,2.075927734375
1858,35.415313720703125,39.0,2.0,2,Male,Black,3.584686279296875
1859,36.756141662597656,40.0,2.0,2,Male,Black,3.2438583374023438
1860,37.66080856323242,40.0,2.0,2,Male,Black,2.339191436767578
1861,36.00792694091797,41.0,2.0,2,Male,Black,4.992073059082031
1862,36.74149703979492,41.0,2.0,2,Male,Black,4.258502960205078
1863,41.656333923339844,42.0,2.0,2,Male,Black,0.34366607666015625
1864,37.156700134277344,42.0,2.0,2,Male,Black,4.843299865722656
1865,41.5243034362793,43.0,2.0,2,Male,Black,1.4756965637207031
1866,38.02299880981445,43.0,2.0,2,Male,Black,4.977001190185547
1867,40.30949401855469,44.0,2.0,2,Male,Black,3.6905059814453125
1868,39.93010711669922,34.0,1.0,2,Male,Black,5.930107116699219
1869,39.94614028930664,44.0,2.0,2,Male,Black,4.053859710693359
1870,39.72078323364258,34.0,1.0,2,Male,Black,5.720783233642578
1871,38.004539489746094,36.0,2.0,2,Male,Black,2.0045394897460938
1872,38.18872833251953,37.0,2.0,2,Male,Black,1.1887283325195312
1873,45.66996765136719,37.0,2.0,3,Male,Black,8.669967651367188
1874,43.486595153808594,41.0,2.0,2,Male,Black,2.4865951538085938
1875,43.37439727783203,41.0,2.0,2,Male,Black,2.3743972778320312
1876,36.768211364746094,33.0,1.0,2,Male,White,3.7682113647460938
1877,35.73287582397461,34.0,1.0,2,Male,White,1.7328758239746094
1878,37.222312927246094,34.0,1.0,2,Male,White,3.2223129272460938
1879,36.005916595458984,34.0,1.0,2,Male,White,2.0059165954589844
1880,37.218753814697266,35.0,2.0,2,Male,White,2.2187538146972656
1881,37.85719299316406,35.0,2.0,2,Male,White,2.8571929931640625
1882,36.97956085205078,36.0,2.0,2,Male,White,0.9795608520507812
1883,43.57851791381836,43.0,2.0,2,Male,Black,0.5785179138183594
1884,38.48960876464844,43.0,2.0,2,Male,Black,4.5103912353515625
1885,34.90864944458008,33.0,1.0,2,Female,Black,1.9086494445800781
1886,34.22518539428711,35.0,2.0,1,Female,Black,0.7748146057128906
1887,34.75336456298828,35.0,2.0,2,Male,Black,0.24663543701171875
1888,36.06132888793945,36.0,2.0,2,Male,Black,0.061328887939453125
1889,38.20924758911133,37.0,2.0,2,Male,Black,1.2092475891113281
1890,49.70073318481445,49.0,3.0,3,Male,Black,0.7007331848144531
